"EC_NO","COFACTOR_ID","SOURCE"
"2.1.1.7",18,cofactor_db_2010
"2.1.1.70",18,cofactor_db_2010
"2.1.1.71",18,cofactor_db_2010
"2.1.1.72",18,cofactor_db_2010
"2.1.1.74",2,brenda
"2.1.1.74",2,cofactor_db_2010
"2.1.1.74",4,brenda
"2.1.1.75",18,cofactor_db_2010
"2.1.1.76",18,cofactor_db_2010
"2.1.1.77",18,cofactor_db_2010
"2.1.1.78",18,cofactor_db_2010
"2.1.1.79",18,cofactor_db_2010
"2.1.1.8",18,cofactor_db_2010
"2.1.1.80",18,cofactor_db_2010
"2.1.1.82",18,cofactor_db_2010
"2.1.1.83",18,cofactor_db_2010
"2.1.1.84",18,cofactor_db_2010
"2.1.1.85",18,cofactor_db_2010
"2.1.1.87",18,cofactor_db_2010
"2.1.1.88",18,cofactor_db_2010
"2.1.1.89",18,cofactor_db_2010
"2.1.1.9",18,cofactor_db_2010
"2.1.1.90",2,brenda
"2.1.1.91",18,cofactor_db_2010
"2.1.1.94",18,cofactor_db_2010
"2.1.1.95",18,cofactor_db_2010
"2.1.1.96",18,cofactor_db_2010
"2.1.1.97",18,cofactor_db_2010
"2.1.1.98",18,cofactor_db_2010
"2.1.1.99",18,cofactor_db_2010
"2.1.1.B109",18,brenda
"2.1.1.B74",18,brenda
"2.1.1.B75",18,brenda
"2.1.1.B76",18,brenda
"2.1.1.B84",18,brenda
"2.1.1.B85",18,brenda
"2.1.1.B93",18,brenda
"2.1.2.1",7,cofactor_db_2010
"2.1.2.1",10,brenda
"2.1.2.10",7,brenda
"2.1.2.10",10,brenda
"2.1.2.11",10,brenda
"2.1.2.13",4,brenda
"2.1.2.13",10,cofactor_db_2010
"2.1.2.2",10,cofactor_db_2010
"2.1.2.3",10,cofactor_db_2010
"2.1.2.5",7,cofactor_db_2010
"2.1.2.5",10,brenda
"2.1.2.7",7,brenda
"2.1.2.8",10,brenda
"2.1.2.9",10,brenda
"2.1.3.1",9,cofactor_db_2010
"2.1.3.1",11,cofactor_db_2010
"2.2.1.1",1,cofactor_db_2010
"2.2.1.12",1,brenda
"2.2.1.3",1,cofactor_db_2010
"2.2.1.4",1,cofactor_db_2010
"2.2.1.5",1,cofactor_db_2010
"2.2.1.6",1,brenda
"2.2.1.6",1,cofactor_db_2010
"2.2.1.6",2,brenda
"2.2.1.6",2,cofactor_db_2010
"2.2.1.6",3,brenda
"2.2.1.7",1,cofactor_db_2010
"2.2.1.8",7,cofactor_db_2010
"2.2.1.9",1,brenda
"2.3.1.1",6,cofactor_db_2010
"2.3.1.1",20,brenda
"2.3.1.10",6,cofactor_db_2010
"2.3.1.100",6,cofactor_db_2010
"2.3.1.102",6,cofactor_db_2010
"2.3.1.104",6,cofactor_db_2010
"2.3.1.105",6,cofactor_db_2010
"2.3.1.106",6,cofactor_db_2010
"2.3.1.107",6,brenda
"2.3.1.107",6,cofactor_db_2010
"2.3.1.107",11,brenda
"2.3.1.107",20,brenda
"2.3.1.108",6,cofactor_db_2010
"2.3.1.108",20,brenda
"2.3.1.109",6,cofactor_db_2010
"2.3.1.109",20,brenda
"2.3.1.11",6,cofactor_db_2010
"2.3.1.110",6,cofactor_db_2010
"2.3.1.111",4,cofactor_db_2010
"2.3.1.111",6,cofactor_db_2010
"2.3.1.112",6,cofactor_db_2010
"2.3.1.113",6,cofactor_db_2010
"2.3.1.114",6,cofactor_db_2010
"2.3.1.115",6,cofactor_db_2010
"2.3.1.116",6,cofactor_db_2010
"2.3.1.117",6,cofactor_db_2010
"2.3.1.117",20,brenda
"2.3.1.118",6,cofactor_db_2010
"2.3.1.119",4,cofactor_db_2010
"2.3.1.119",6,cofactor_db_2010
"2.3.1.12",1,brenda
"2.3.1.12",6,cofactor_db_2010
"2.3.1.121",6,cofactor_db_2010
"2.3.1.123",6,cofactor_db_2010
"2.3.1.125",6,cofactor_db_2010
"2.3.1.126",6,cofactor_db_2010
"2.3.1.127",6,cofactor_db_2010
"2.3.1.128",6,cofactor_db_2010
"2.3.1.13",6,cofactor_db_2010
"2.3.1.130",6,cofactor_db_2010
"2.3.1.131",6,cofactor_db_2010
"2.3.1.132",6,cofactor_db_2010
"2.3.1.133",6,cofactor_db_2010
"2.3.1.136",6,cofactor_db_2010
"2.3.1.136",20,brenda
"2.3.1.137",6,cofactor_db_2010
"2.3.1.138",6,cofactor_db_2010
"2.3.1.139",6,cofactor_db_2010
"2.3.1.14",6,cofactor_db_2010
"2.3.1.140",6,cofactor_db_2010
"2.3.1.142",6,cofactor_db_2010
"2.3.1.144",6,cofactor_db_2010
"2.3.1.145",6,cofactor_db_2010
"2.3.1.146",6,cofactor_db_2010
"2.3.1.148",6,cofactor_db_2010
"2.3.1.148",11,brenda
"2.3.1.15",6,cofactor_db_2010
"2.3.1.15",20,brenda
"2.3.1.150",6,cofactor_db_2010
"2.3.1.150",20,brenda
"2.3.1.151",6,cofactor_db_2010
"2.3.1.153",6,cofactor_db_2010
"2.3.1.154",6,cofactor_db_2010
"2.3.1.155",6,cofactor_db_2010
"2.3.1.156",6,cofactor_db_2010
"2.3.1.157",6,cofactor_db_2010
"2.3.1.157",20,brenda
"2.3.1.159",6,cofactor_db_2010
"2.3.1.16",6,cofactor_db_2010
"2.3.1.16",20,brenda
"2.3.1.160",6,cofactor_db_2010
"2.3.1.161",4,cofactor_db_2010
"2.3.1.161",6,cofactor_db_2010
"2.3.1.161",18,cofactor_db_2010
"2.3.1.162",6,cofactor_db_2010
"2.3.1.163",6,cofactor_db_2010
"2.3.1.164",6,cofactor_db_2010
"2.3.1.165",4,cofactor_db_2010
"2.3.1.165",6,cofactor_db_2010
"2.3.1.166",6,cofactor_db_2010
"2.3.1.167",6,cofactor_db_2010
"2.3.1.167",20,brenda
"2.3.1.168",2,cofactor_db_2010
"2.3.1.168",6,cofactor_db_2010
"2.3.1.169",6,cofactor_db_2010
"2.3.1.169",20,brenda
"2.3.1.17",6,cofactor_db_2010
"2.3.1.170",4,cofactor_db_2010
"2.3.1.170",6,cofactor_db_2010
"2.3.1.171",6,cofactor_db_2010
"2.3.1.172",6,cofactor_db_2010
"2.3.1.173",6,cofactor_db_2010
"2.3.1.174",6,cofactor_db_2010
"2.3.1.175",6,cofactor_db_2010
"2.3.1.176",6,cofactor_db_2010
"2.3.1.177",6,cofactor_db_2010
"2.3.1.178",6,cofactor_db_2010
"2.3.1.18",6,cofactor_db_2010
"2.3.1.18",20,brenda
"2.3.1.180",6,brenda
"2.3.1.180",6,cofactor_db_2010
"2.3.1.180",11,brenda
"2.3.1.180",20,brenda
"2.3.1.182",6,cofactor_db_2010
"2.3.1.182",20,brenda
"2.3.1.183",6,cofactor_db_2010
"2.3.1.183",20,brenda
"2.3.1.184",18,cofactor_db_2010
"2.3.1.185",6,cofactor_db_2010
"2.3.1.186",6,cofactor_db_2010
"2.3.1.188",6,cofactor_db_2010
"2.3.1.19",6,cofactor_db_2010
"2.3.1.190",1,brenda
"2.3.1.190",4,cofactor_db_2010
"2.3.1.2",6,cofactor_db_2010
"2.3.1.20",6,cofactor_db_2010
"2.3.1.201",4,brenda
"2.3.1.201",7,brenda
"2.3.1.203",4,brenda
"2.3.1.205",6,brenda
"2.3.1.205",20,brenda
"2.3.1.209",6,brenda
"2.3.1.209",20,brenda
"2.3.1.21",6,cofactor_db_2010
"2.3.1.210",6,brenda
"2.3.1.210",20,brenda
"2.3.1.22",6,cofactor_db_2010
"2.3.1.23",6,cofactor_db_2010
"2.3.1.231",18,brenda
"2.3.1.24",6,cofactor_db_2010
"2.3.1.244",5,brenda
"2.3.1.25",6,cofactor_db_2010
"2.3.1.255",6,brenda
"2.3.1.255",20,brenda
"2.3.1.257",6,brenda
"2.3.1.257",20,brenda
"2.3.1.258",6,brenda
"2.3.1.258",20,brenda
"2.3.1.26",6,cofactor_db_2010
"2.3.1.26",11,brenda
"2.3.1.263",7,brenda
"2.3.1.27",6,cofactor_db_2010
"2.3.1.28",6,cofactor_db_2010
"2.3.1.28",20,brenda
"2.3.1.286",4,brenda
"2.3.1.29",6,cofactor_db_2010
"2.3.1.29",7,brenda
"2.3.1.29",7,cofactor_db_2010
"2.3.1.29",20,brenda
"2.3.1.3",6,cofactor_db_2010
"2.3.1.30",6,cofactor_db_2010
"2.3.1.30",7,brenda
"2.3.1.31",6,cofactor_db_2010
"2.3.1.31",20,brenda
"2.3.1.33",6,cofactor_db_2010
"2.3.1.33",20,brenda
"2.3.1.34",6,cofactor_db_2010
"2.3.1.36",6,cofactor_db_2010
"2.3.1.37",6,cofactor_db_2010
"2.3.1.37",7,cofactor_db_2010
"2.3.1.38",5,cofactor_db_2010
"2.3.1.38",6,cofactor_db_2010
"2.3.1.39",5,cofactor_db_2010
"2.3.1.39",6,cofactor_db_2010
"2.3.1.4",6,cofactor_db_2010
"2.3.1.41",5,cofactor_db_2010
"2.3.1.42",6,cofactor_db_2010
"2.3.1.44",6,cofactor_db_2010
"2.3.1.45",6,cofactor_db_2010
"2.3.1.45",20,brenda
"2.3.1.46",6,cofactor_db_2010
"2.3.1.46",20,brenda
"2.3.1.47",6,cofactor_db_2010
"2.3.1.47",7,cofactor_db_2010
"2.3.1.48",6,cofactor_db_2010
"2.3.1.48",20,brenda
"2.3.1.5",6,cofactor_db_2010
"2.3.1.5",20,brenda
"2.3.1.50",6,cofactor_db_2010
"2.3.1.50",7,cofactor_db_2010
"2.3.1.51",6,cofactor_db_2010
"2.3.1.52",6,cofactor_db_2010
"2.3.1.53",6,cofactor_db_2010
"2.3.1.54",6,cofactor_db_2010
"2.3.1.54",18,brenda
"2.3.1.54",20,brenda
"2.3.1.57",6,cofactor_db_2010
"2.3.1.57",20,brenda
"2.3.1.58",6,cofactor_db_2010
"2.3.1.59",6,cofactor_db_2010
"2.3.1.6",6,cofactor_db_2010
"2.3.1.6",20,brenda
"2.3.1.60",6,cofactor_db_2010
"2.3.1.61",6,cofactor_db_2010
"2.3.1.61",28,cofactor_db_2010
"2.3.1.62",6,cofactor_db_2010
"2.3.1.63",6,cofactor_db_2010
"2.3.1.64",6,cofactor_db_2010
"2.3.1.65",6,cofactor_db_2010
"2.3.1.66",6,cofactor_db_2010
"2.3.1.67",6,cofactor_db_2010
"2.3.1.67",20,brenda
"2.3.1.68",6,cofactor_db_2010
"2.3.1.69",6,cofactor_db_2010
"2.3.1.7",6,cofactor_db_2010
"2.3.1.70",6,cofactor_db_2010
"2.3.1.71",6,cofactor_db_2010
"2.3.1.74",6,cofactor_db_2010
"2.3.1.75",6,cofactor_db_2010
"2.3.1.76",6,cofactor_db_2010
"2.3.1.78",6,cofactor_db_2010
"2.3.1.78",20,brenda
"2.3.1.79",6,cofactor_db_2010
"2.3.1.8",6,cofactor_db_2010
"2.3.1.8",20,brenda
"2.3.1.80",6,cofactor_db_2010
"2.3.1.81",6,cofactor_db_2010
"2.3.1.81",20,brenda
"2.3.1.82",6,cofactor_db_2010
"2.3.1.82",20,brenda
"2.3.1.84",6,cofactor_db_2010
"2.3.1.84",20,brenda
"2.3.1.85",4,cofactor_db_2010
"2.3.1.85",5,brenda
"2.3.1.85",5,cofactor_db_2010
"2.3.1.85",6,cofactor_db_2010
"2.3.1.86",3,brenda
"2.3.1.86",4,cofactor_db_2010
"2.3.1.86",5,brenda
"2.3.1.86",6,cofactor_db_2010
"2.3.1.87",6,cofactor_db_2010
"2.3.1.87",20,brenda
"2.3.1.88",6,cofactor_db_2010
"2.3.1.89",6,cofactor_db_2010
"2.3.1.9",6,cofactor_db_2010
"2.3.1.93",6,cofactor_db_2010
"2.3.1.94",4,cofactor_db_2010
"2.3.1.94",6,cofactor_db_2010
"2.3.1.95",6,cofactor_db_2010
"2.3.1.96",6,cofactor_db_2010
"2.3.1.97",6,cofactor_db_2010
"2.3.1.99",6,cofactor_db_2010
"2.3.1.B41",4,brenda
"2.3.1.B43",4,brenda
"2.3.1.B6",6,brenda
"2.3.1.B6",20,brenda
"2.3.3.1",6,cofactor_db_2010
"2.3.3.10",6,cofactor_db_2010
"2.3.3.10",11,brenda
"2.3.3.11",6,cofactor_db_2010
"2.3.3.12",6,cofactor_db_2010
"2.3.3.13",6,cofactor_db_2010
"2.3.3.13",20,brenda
"2.3.3.14",6,cofactor_db_2010
"2.3.3.14",20,brenda
"2.3.3.15",1,cofactor_db_2010
"2.3.3.2",6,cofactor_db_2010
"2.3.3.3",6,cofactor_db_2010
"2.3.3.4",6,cofactor_db_2010
"2.3.3.5",6,cofactor_db_2010
"2.3.3.5",11,brenda
"2.3.3.6",6,cofactor_db_2010
"2.3.3.7",6,cofactor_db_2010
"2.3.3.8",6,cofactor_db_2010
"2.3.3.9",6,cofactor_db_2010
"2.4.1.1",7,cofactor_db_2010
"2.4.1.12",1,brenda
"2.4.1.202",12,brenda
"2.4.1.8",7,brenda
"2.4.2.19",4,brenda
"2.4.2.30",4,brenda
"2.4.2.31",4,brenda
"2.4.2.36",4,brenda
"2.4.2.60",4,brenda
"2.4.2.B12",4,brenda
"2.4.2.B14",4,brenda
"2.4.2.B15",4,brenda
"2.4.2.B16",4,brenda
"2.4.99.17",18,brenda
"2.5.1.108",18,brenda
"2.5.1.113",7,brenda
"2.5.1.120",18,brenda
"2.5.1.129",3,brenda
"2.5.1.140",7,brenda
"2.5.1.144",7,brenda
"2.5.1.148",4,brenda
"2.5.1.15",3,brenda
"2.5.1.18",8,cofactor_db_2010
"2.5.1.21",4,cofactor_db_2010
"2.5.1.24",18,cofactor_db_2010
"2.5.1.25",18,cofactor_db_2010
"2.5.1.26",2,brenda
"2.5.1.38",18,cofactor_db_2010
"2.5.1.4",18,cofactor_db_2010
"2.5.1.43",18,cofactor_db_2010
"2.5.1.44",4,cofactor_db_2010
"2.5.1.45",4,cofactor_db_2010
"2.5.1.46",4,cofactor_db_2010
"2.5.1.47",7,cofactor_db_2010
"2.5.1.48",7,cofactor_db_2010
"2.5.1.49",7,brenda
"2.5.1.51",7,brenda
"2.5.1.52",7,brenda
"2.5.1.53",7,brenda
"2.5.1.61",24,brenda
"2.5.1.63",18,cofactor_db_2010
"2.5.1.65",7,cofactor_db_2010
"2.5.1.66",1,cofactor_db_2010
"2.5.1.73",7,brenda
"2.5.1.76",7,cofactor_db_2010
"2.5.1.77",18,cofactor_db_2010
"2.5.1.94",2,brenda
"2.6.1.1",7,cofactor_db_2010
"2.6.1.100",7,brenda
"2.6.1.101",7,brenda
"2.6.1.102",7,brenda
"2.6.1.103",7,brenda
"2.6.1.104",7,brenda
"2.6.1.105",7,brenda
"2.6.1.106",7,brenda
"2.6.1.107",7,brenda
"2.6.1.108",7,brenda
"2.6.1.109",7,brenda
"2.6.1.11",7,cofactor_db_2010
"2.6.1.110",7,brenda
"2.6.1.111",7,brenda
"2.6.1.112",7,brenda
"2.6.1.113",7,brenda
"2.6.1.116",7,brenda
"2.6.1.12",7,cofactor_db_2010
"2.6.1.13",7,cofactor_db_2010
"2.6.1.14",7,cofactor_db_2010
"2.6.1.15",7,cofactor_db_2010
"2.6.1.17",7,cofactor_db_2010
"2.6.1.18",7,cofactor_db_2010
"2.6.1.19",7,cofactor_db_2010
"2.6.1.2",7,cofactor_db_2010
"2.6.1.21",7,cofactor_db_2010
"2.6.1.22",7,brenda
"2.6.1.24",7,cofactor_db_2010
"2.6.1.26",7,cofactor_db_2010
"2.6.1.27",7,cofactor_db_2010
"2.6.1.28",7,brenda
"2.6.1.29",7,brenda
"2.6.1.3",7,cofactor_db_2010
"2.6.1.30",7,cofactor_db_2010
"2.6.1.33",7,cofactor_db_2010
"2.6.1.34",7,cofactor_db_2010
"2.6.1.35",7,cofactor_db_2010
"2.6.1.36",7,cofactor_db_2010
"2.6.1.37",7,cofactor_db_2010
"2.6.1.38",7,brenda
"2.6.1.39",7,cofactor_db_2010
"2.6.1.4",7,cofactor_db_2010
"2.6.1.40",7,brenda
"2.6.1.41",7,brenda
"2.6.1.42",7,cofactor_db_2010
"2.6.1.43",7,cofactor_db_2010
"2.6.1.44",7,cofactor_db_2010
"2.6.1.45",7,cofactor_db_2010
"2.6.1.46",7,cofactor_db_2010
"2.6.1.47",7,cofactor_db_2010
"2.6.1.48",7,cofactor_db_2010
"2.6.1.49",7,cofactor_db_2010
"2.6.1.5",7,cofactor_db_2010
"2.6.1.50",7,cofactor_db_2010
"2.6.1.51",7,cofactor_db_2010
"2.6.1.52",7,brenda
"2.6.1.55",7,cofactor_db_2010
"2.6.1.56",7,brenda
"2.6.1.57",7,cofactor_db_2010
"2.6.1.58",7,brenda
"2.6.1.59",7,cofactor_db_2010
"2.6.1.6",7,cofactor_db_2010
"2.6.1.60",7,brenda
"2.6.1.62",7,brenda
"2.6.1.62",7,cofactor_db_2010
"2.6.1.62",18,cofactor_db_2010
"2.6.1.63",7,brenda
"2.6.1.64",7,cofactor_db_2010
"2.6.1.65",7,cofactor_db_2010
"2.6.1.66",7,cofactor_db_2010
"2.6.1.67",7,cofactor_db_2010
"2.6.1.7",7,cofactor_db_2010
"2.6.1.71",7,brenda
"2.6.1.72",7,cofactor_db_2010
"2.6.1.75",7,brenda
"2.6.1.76",7,cofactor_db_2010
"2.6.1.77",7,cofactor_db_2010
"2.6.1.78",7,cofactor_db_2010
"2.6.1.79",7,cofactor_db_2010
"2.6.1.8",7,cofactor_db_2010
"2.6.1.80",7,cofactor_db_2010
"2.6.1.81",7,cofactor_db_2010
"2.6.1.82",7,cofactor_db_2010
"2.6.1.83",7,cofactor_db_2010
"2.6.1.84",7,cofactor_db_2010
"2.6.1.87",7,cofactor_db_2010
"2.6.1.88",7,brenda
"2.6.1.89",7,brenda
"2.6.1.9",7,cofactor_db_2010
"2.6.1.90",7,brenda
"2.6.1.92",7,brenda
"2.6.1.96",7,brenda
"2.6.1.98",7,brenda
"2.6.1.99",7,brenda
"2.6.1.B16",7,brenda
"2.6.1.B17",7,brenda
"2.6.1.B3",7,brenda
"2.6.1.B6",7,brenda
"2.6.99.3",7,brenda
"2.7.1.160",4,brenda
"2.7.1.161",2,cofactor_db_2010
"2.7.1.161",3,cofactor_db_2010
"2.7.1.19",4,brenda
"2.7.1.23",4,brenda
"2.7.1.26",3,cofactor_db_2010
"2.7.1.42",2,cofactor_db_2010
"2.7.1.42",3,cofactor_db_2010
"2.7.1.78",1,brenda
"2.7.1.86",4,cofactor_db_2010
"2.7.11.1",2,brenda
"2.7.11.1",3,brenda
"2.7.13.3",2,brenda
"2.7.13.3",3,brenda
"2.7.13.3",22,brenda
"2.7.3.2",4,brenda
"2.7.7.2",2,brenda
"2.7.7.2",3,cofactor_db_2010
"2.7.7.23",6,brenda
"2.7.7.23",20,brenda
"2.7.7.65",22,brenda
"2.7.8.11",4,brenda
"2.7.8.7",5,brenda
"2.7.8.B13",4,brenda
"2.8.1.3",8,cofactor_db_2010
"2.8.1.4",7,brenda
"2.8.1.5",2,brenda
"2.8.1.6",1,brenda
"2.8.1.6",2,brenda
"2.8.1.6",4,brenda
"2.8.1.6",18,brenda
"2.8.1.6",18,cofactor_db_2010
"2.8.1.7",7,cofactor_db_2010
"2.8.1.8",18,cofactor_db_2010
"2.8.1.9",7,brenda
"2.8.2.33",8,cofactor_db_2010
"2.8.3.1",6,brenda
"2.8.3.1",20,brenda
"2.8.3.5",6,brenda
"2.8.3.5",20,brenda
"2.8.4.1",19,cofactor_db_2010
"2.8.4.1",20,cofactor_db_2010
"2.8.4.1",21,cofactor_db_2010
"2.8.4.3",18,brenda
"2.8.4.4",18,brenda
"2.8.4.5",18,brenda
"2.8.5.1",7,brenda
"2.8.5.2",22,brenda
"2.9.1.1",7,cofactor_db_2010
"2.9.1.2",7,cofactor_db_2010
"3.1.2.1",4,brenda
"3.1.2.1",6,cofactor_db_2010
"3.1.2.10",6,cofactor_db_2010
"3.1.2.11",6,cofactor_db_2010
"3.1.2.12",8,cofactor_db_2010
"3.1.2.13",8,cofactor_db_2010
"3.1.2.14",5,cofactor_db_2010
"3.1.2.17",6,cofactor_db_2010
"3.1.2.18",6,cofactor_db_2010
"3.1.2.19",6,cofactor_db_2010
"3.1.2.2",6,cofactor_db_2010
"3.1.2.20",6,cofactor_db_2010
"3.1.2.23",6,cofactor_db_2010
"3.1.2.25",6,cofactor_db_2010
"3.1.2.26",6,cofactor_db_2010
"3.1.2.27",6,cofactor_db_2010
"3.1.2.3",6,cofactor_db_2010
"3.1.2.4",6,cofactor_db_2010
"3.1.2.5",6,cofactor_db_2010
"3.1.2.6",8,cofactor_db_2010
"3.1.2.7",8,cofactor_db_2010
"3.1.21.3",18,brenda
"3.1.21.5",18,brenda
"3.1.3.43",2,brenda
"3.1.4.52",22,cofactor_db_2010
"3.13.1.1",4,cofactor_db_2010
"3.13.1.3",2,cofactor_db_2010
"3.13.1.3",3,cofactor_db_2010
"3.13.1.4",2,brenda
"3.13.1.9",4,brenda
"3.2.1.122",4,brenda
"3.2.1.20",4,brenda
"3.2.1.22",4,cofactor_db_2010
"3.2.1.49",4,brenda
"3.2.1.86",4,brenda
"3.2.2.5",4,brenda
"3.3.1.1",4,cofactor_db_2010
"3.3.1.2",18,cofactor_db_2010
"3.3.1.B1",4,brenda
"3.4.11.18",11,cofactor_db_2010
"3.4.21.21",13,brenda
"3.4.21.6",13,brenda
"3.4.21.69",13,brenda
"3.5.1.10",4,brenda
"3.5.1.61",7,brenda
"3.5.1.78",8,cofactor_db_2010
"3.5.1.9",7,brenda
"3.5.1.98",4,brenda
"3.5.3.8",8,brenda
"3.5.3.8",10,brenda
"3.5.4.9",4,brenda
"3.5.99.7",7,cofactor_db_2010
"3.6.1.18",2,cofactor_db_2010
"3.6.1.18",3,cofactor_db_2010
"3.7.1.11",1,brenda
"3.7.1.11",2,brenda
"3.7.1.11",4,brenda
"3.7.1.2",1,cofactor_db_2010
"3.7.1.3",7,cofactor_db_2010
"3.8.1.7",6,brenda
"3.8.1.7",20,brenda
"4.1.1.1",1,brenda
"4.1.1.1",1,cofactor_db_2010
"4.1.1.1",11,brenda
"4.1.1.101",4,brenda
"4.1.1.102",3,brenda
"4.1.1.105",7,brenda
"4.1.1.106",2,brenda
"4.1.1.107",7,brenda
"4.1.1.108",7,brenda
"4.1.1.109",7,brenda
"4.1.1.11",7,brenda
"4.1.1.111",22,brenda
"4.1.1.112",4,brenda
"4.1.1.112",9,brenda
"4.1.1.116",7,brenda
"4.1.1.117",7,brenda
"4.1.1.118",3,brenda
"4.1.1.12",7,cofactor_db_2010
"4.1.1.14",7,cofactor_db_2010
"4.1.1.15",7,cofactor_db_2010
"4.1.1.16",7,cofactor_db_2010
"4.1.1.17",7,cofactor_db_2010
"4.1.1.18",7,cofactor_db_2010
"4.1.1.19",7,cofactor_db_2010
"4.1.1.20",7,cofactor_db_2010
"4.1.1.22",7,cofactor_db_2010
"4.1.1.24",7,cofactor_db_2010
"4.1.1.25",7,cofactor_db_2010
"4.1.1.28",7,cofactor_db_2010
"4.1.1.29",7,cofactor_db_2010
"4.1.1.3",4,brenda
"4.1.1.3",9,cofactor_db_2010
"4.1.1.31",6,brenda
"4.1.1.31",20,brenda
"4.1.1.35",4,cofactor_db_2010
"4.1.1.36",2,cofactor_db_2010
"4.1.1.36",3,cofactor_db_2010
"4.1.1.41",9,cofactor_db_2010
"4.1.1.43",1,brenda
"4.1.1.47",1,brenda
"4.1.1.47",1,cofactor_db_2010
"4.1.1.47",2,cofactor_db_2010
"4.1.1.50",1,brenda
"4.1.1.50",7,brenda
"4.1.1.50",18,cofactor_db_2010
"4.1.1.53",7,cofactor_db_2010
"4.1.1.57",7,brenda
"4.1.1.64",7,cofactor_db_2010
"4.1.1.65",7,cofactor_db_2010
"4.1.1.7",1,cofactor_db_2010
"4.1.1.70",2,brenda
"4.1.1.70",9,brenda
"4.1.1.70",9,cofactor_db_2010
"4.1.1.71",1,brenda
"4.1.1.71",1,cofactor_db_2010
"4.1.1.71",4,brenda
"4.1.1.72",1,brenda
"4.1.1.73",4,brenda
"4.1.1.74",1,brenda
"4.1.1.74",1,cofactor_db_2010
"4.1.1.74",3,brenda
"4.1.1.74",9,brenda
"4.1.1.75",1,brenda
"4.1.1.75",1,cofactor_db_2010
"4.1.1.75",4,brenda
"4.1.1.79",1,cofactor_db_2010
"4.1.1.8",1,cofactor_db_2010
"4.1.1.81",7,cofactor_db_2010
"4.1.1.82",1,cofactor_db_2010
"4.1.1.86",7,cofactor_db_2010
"4.1.1.89",9,brenda
"4.1.1.90",13,cofactor_db_2010
"4.1.1.95",7,brenda
"4.1.1.96",7,brenda
"4.1.1.98",3,brenda
"4.1.1.B11",22,brenda
"4.1.1.B12",7,brenda
"4.1.1.B13",7,brenda
"4.1.1.B4",4,brenda
"4.1.2.10",2,brenda
"4.1.2.14",1,brenda
"4.1.2.22",1,cofactor_db_2010
"4.1.2.26",7,cofactor_db_2010
"4.1.2.27",7,cofactor_db_2010
"4.1.2.32",3,brenda
"4.1.2.32",4,brenda
"4.1.2.32",12,brenda
"4.1.2.35",1,brenda
"4.1.2.38",1,cofactor_db_2010
"4.1.2.42",7,cofactor_db_2010
"4.1.2.47",2,brenda
"4.1.2.48",7,brenda
"4.1.2.49",7,brenda
"4.1.2.5",7,cofactor_db_2010
"4.1.2.61",4,brenda
"4.1.2.9",1,cofactor_db_2010
"4.1.3.30",4,brenda
"4.1.3.36",6,cofactor_db_2010
"4.1.3.38",7,cofactor_db_2010
"4.1.3.39",4,brenda
"4.1.3.41",7,brenda
"4.1.3.44",18,brenda
"4.1.3.6",6,brenda
"4.1.3.6",20,brenda
"4.1.99.1",7,cofactor_db_2010
"4.1.99.11",2,brenda
"4.1.99.13",2,cofactor_db_2010
"4.1.99.14",18,cofactor_db_2010
"4.1.99.15",18,cofactor_db_2010
"4.1.99.17",18,brenda
"4.1.99.2",7,cofactor_db_2010
"4.1.99.22",18,brenda
"4.1.99.23",18,brenda
"4.1.99.3",2,brenda
"4.1.99.3",2,cofactor_db_2010
"4.1.99.3",3,brenda
"4.1.99.3",10,brenda
"4.1.99.3",10,cofactor_db_2010
"4.1.99.5",4,brenda
"4.2.1.10",4,brenda
"4.2.1.112",15,brenda
"4.2.1.113",1,brenda
"4.2.1.115",4,cofactor_db_2010
"4.2.1.120",2,cofactor_db_2010
"4.2.1.121",22,brenda
"4.2.1.122",7,brenda
"4.2.1.135",4,brenda
"4.2.1.144",7,brenda
"4.2.1.145",7,brenda
"4.2.1.164",7,brenda
"4.2.1.168",7,brenda
"4.2.1.17",4,brenda
"4.2.1.175",2,brenda
"4.2.1.20",7,cofactor_db_2010
"4.2.1.22",7,brenda
"4.2.1.22",7,cofactor_db_2010
"4.2.1.22",18,brenda
"4.2.1.22",22,brenda
"4.2.1.28",11,cofactor_db_2010
"4.2.1.3",1,brenda
"4.2.1.30",11,cofactor_db_2010
"4.2.1.45",4,cofactor_db_2010
"4.2.1.46",4,cofactor_db_2010
"4.2.1.47",4,cofactor_db_2010
"4.2.1.49",4,cofactor_db_2010
"4.2.1.50",7,cofactor_db_2010
"4.2.1.53",2,brenda
"4.2.1.54",2,brenda
"4.2.1.61",5,cofactor_db_2010
"4.2.1.76",4,brenda
"4.2.1.92",22,cofactor_db_2010
"4.2.1.93",4,cofactor_db_2010
"4.2.1.B25",2,brenda
"4.2.1.B9",22,brenda
"4.2.2.27",4,brenda
"4.2.3.1",7,cofactor_db_2010
"4.2.3.124",4,brenda
"4.2.3.134",7,brenda
"4.2.3.152",4,brenda
"4.2.3.154",4,brenda
"4.2.3.155",4,brenda
"4.2.3.2",7,cofactor_db_2010
"4.2.3.4",4,cofactor_db_2010
"4.2.3.5",2,cofactor_db_2010
"4.2.3.5",3,cofactor_db_2010
"4.3.1.12",4,cofactor_db_2010
"4.3.1.13",7,cofactor_db_2010
"4.3.1.15",7,cofactor_db_2010
