,Channel,B,T,Isotope,G,sigma
173,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.06812920690579612,0.001,T,1.24760273412230e-16,0.0337528507467968
174,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,0.001,H,1.29484366838297e-18,0.000202444790562229
175,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1,0.001,T,4.45303677459296e-17,0.0120473193519068
176,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,0.001,H,3.48672021082891e-19,5.45137888121934e-5
177,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.1467799267622069,0.001,T,1.29602748089199e-17,0.00350629418563028
178,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,0.001,H,8.49601547058599e-20,1.32832566166399e-5
179,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.21544346900318823,0.001,T,3.31237109386163e-18,0.000896134355041868
180,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,0.001,H,1.95331403643448e-20,3.05394589836526e-6
181,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.31622776601683794,0.001,T,7.86124061240810e-19,0.000212679303930780
182,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,0.001,H,4.36731281054406e-21,6.82815809227739e-7
183,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.46415888336127775,0.001,T,1.79474027789159e-19,4.85552003631641e-5
184,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,0.001,H,9.65680692249474e-22,1.50981180405025e-7
185,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",0.6812920690579608,0.001,T,4.00753086505794e-20,1.08420402947131e-5
186,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,0.001,H,2.12161093718170e-22,3.31707288161408e-8
187,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.0,0.001,T,8.86252259443105e-21,2.39768152304019e-6
188,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,0.001,H,4.65271532516471e-23,7.27437606985354e-9
189,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",1.467799267622069,0.001,T,1.95210110803943e-21,5.28124662925374e-7
190,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,0.001,H,1.02627885433110e-23,1.60455515052998e-9
191,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",2.154434690031882,0.001,T,4.29777212861795e-22,1.16272638103056e-7
192,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,0.001,H,2.27152982656007e-24,3.55146641422816e-10
193,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",3.1622776601683795,0.001,T,9.49725231889620e-23,2.56940235266389e-8
194,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,0.001,H,5.08090865053312e-25,7.94384305023894e-11
195,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",4.6415888336127775,0.001,T,2.11520943206566e-23,5.72252258720446e-9
196,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579608,0.001,H,1.14931084646153e-25,1.79691185340828e-11
197,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",6.812920690579608,0.001,T,4.76480400606474e-24,1.28907795771693e-9
198,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,0.001,H,2.63244723876858e-26,4.11574959148661e-12
199,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'c'}",10.0,0.001,T,1.09100900078678e-24,2.95163379814768e-10
200,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,0.001,H,6.97379726188226e-18,0.00109033156710594
201,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.001,0.001,T,4.20960104424935e-17,0.0113887243001329
202,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0014677992676220691,0.001,H,9.80396322438202e-18,0.00153281923532779
203,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0014677992676220691,0.001,T,5.86828846337425e-17,0.0158761646817619
204,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0021544346900318843,0.001,H,1.26770600284408e-17,0.00198201900744318
205,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0021544346900318843,0.001,T,8.06976666044661e-17,0.0218320802128694
206,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0031622776601683794,0.001,H,1.55296436124332e-17,0.00242801160123930
207,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.0031622776601683794,0.001,T,1.15271710766921e-16,0.0311857993127997
208,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.004641588833612777,0.001,H,1.97020280167146e-17,0.00308035095887365
209,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.004641588833612777,0.001,T,1.60274117399402e-16,0.0433608248459187
210,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.006812920690579608,0.001,H,2.39906529479126e-17,0.00375086416227879
211,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.006812920690579608,0.001,T,2.16348555847860e-16,0.0585312961818343
212,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01,0.001,H,2.73791149003034e-17,0.00428063967652022
213,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01,0.001,T,2.83391858626579e-16,0.0766693022183023
214,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01467799267622069,0.001,H,2.99072664268855e-17,0.00467590832462478
215,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.01467799267622069,0.001,T,3.53298942014262e-16,0.0955820801979714
216,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.021544346900318832,0.001,H,3.02162336576209e-17,0.00472421439264219
217,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.021544346900318832,0.001,T,4.08980585656572e-16,0.110646284177273
218,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.03162277660168379,0.001,H,2.72574797070967e-17,0.00426162239141083
219,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.03162277660168379,0.001,T,4.22708914023011e-16,0.114360368842865
220,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.046415888336127774,0.001,H,2.13157492227137e-17,0.00333265126318938
221,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.046415888336127774,0.001,T,3.75877326116566e-16,0.101690473582065
222,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.06812920690579612,0.001,H,1.42834788791772e-17,0.00223317761116766
223,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.06812920690579612,0.001,T,2.81548526015824e-16,0.0761706039645566
224,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1,0.001,H,8.41168419935768e-18,0.00131514072902808
225,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1,0.001,T,1.79699344301288e-16,0.0486161578650728
226,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1467799267622069,0.001,H,4.45724489123969e-18,0.000696876411048490
227,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.1467799267622069,0.001,T,1.01518396382718e-16,0.0274649548886301
228,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.21544346900318823,0.001,H,2.24323162421598e-18,0.000350722305275742
229,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.21544346900318823,0.001,T,5.30295892817855e-17,0.0143467128055892
230,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.31622776601683794,0.001,H,1.08705678310225e-18,0.000169957955665191
231,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.31622776601683794,0.001,T,2.64135331348090e-17,0.00714596094743238
232,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.46415888336127775,0.001,H,5.18605236639411e-19,8.10823198811741e-5
233,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.46415888336127775,0.001,T,1.28234937652155e-17,0.00346928921580394
234,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.6812920690579608,0.001,H,2.46108423213911e-19,3.84782884681061e-5
235,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",0.6812920690579608,0.001,T,6.12671781814814e-18,0.00165753237330933
236,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.0,0.001,H,1.16547744261468e-19,1.82218782495793e-5
237,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.0,0.001,T,2.90748014324434e-18,0.000786594487493178
238,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.467799267622069,0.001,H,5.51252328168445e-20,8.61865913607689e-6
239,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",1.467799267622069,0.001,T,1.37709283773110e-18,0.000372560974300208
240,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",2.154434690031882,0.001,H,2.60878215180635e-20,4.07874996218241e-6
241,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",2.154434690031882,0.001,T,6.52748497112067e-19,0.000176595658182165
242,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",3.1622776601683795,0.001,H,1.24705381869926e-20,1.94972995822481e-6
243,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",3.1622776601683795,0.001,T,3.10277790316231e-19,8.39430666522012e-5
244,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127775,0.001,H,6.01101334051378e-21,9.39803287841510e-7
245,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",4.6415888336127775,0.001,T,1.48524869805242e-19,4.01821639662449e-5
246,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579608,0.001,H,2.93959747655572e-21,4.59596945955462e-7
247,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",6.812920690579608,0.001,T,7.20017845275256e-20,1.94794818910870e-5
248,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,0.001,H,1.45403250204662e-21,2.27333470854522e-7
249,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'c', 'betaprime': 'd'}",10.0,0.001,T,3.54052412309803e-20,9.57859252981142e-6
250,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,0.01,H,1.74473827676141e-16,0.00862620067527662
251,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,0.01,T,5.14505683065439e-15,0.440173930147460
252,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,0.01,H,1.78127045312025e-16,0.00880682024932580
253,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,0.01,T,5.25965614882694e-15,0.449978220737933
254,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,0.01,H,1.83543988961900e-16,0.00907464060721483
255,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,0.01,T,5.43081103809546e-15,0.464620997825333
256,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,0.01,H,1.91610643837746e-16,0.00947346594774902
257,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,0.01,T,5.68920981823465e-15,0.486727732569545
258,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,0.01,H,2.03731056196209e-16,0.0100727140450928
259,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,0.01,T,6.08624041474439e-15,0.520694805005606
260,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,0.01,H,2.22250201761982e-16,0.0109883233838272
261,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,0.01,T,6.70353135539275e-15,0.573505762849788
262,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,0.01,H,2.51153309023071e-16,0.0124173285629650
263,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,0.01,T,7.67491530202565e-15,0.656610362768691
264,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,0.01,H,2.95465441666606e-16,0.0146081749129524
265,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,0.01,T,9.24903340800868e-15,0.791280547381345
266,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,0.01,H,3.63966918039816e-16,0.0179949721742865
267,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,0.01,T,1.18430131481679e-14,1.01320273299179
268,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,0.01,H,4.65597846104292e-16,0.0230197302825690
269,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,0.01,T,1.61348285335505e-14,1.38037948299300
270,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,0.01,H,6.04360097441822e-16,0.0298803066918432
271,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,0.01,T,2.31129265735456e-14,1.97737518980781
272,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,0.01,H,7.75393627001969e-16,0.0383364147960643
273,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,0.01,T,3.40419755909893e-14,2.91238574792648
274,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,0.01,H,9.66730659179318e-16,0.0477963530467305
275,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,0.01,T,5.06537650845101e-14,4.33357056838946
276,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,0.01,H,1.17411419437699e-15,0.0580496501468779
277,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,0.01,T,7.56812363291195e-14,6.47474038283271
278,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,0.01,H,1.39884835899664e-15,0.0691607837101207
279,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,0.01,T,1.13487460515204e-13,9.70916807367484
280,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,0.01,H,1.64591638067013e-15,0.0813761306408655
281,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,0.01,T,1.69738416473981e-13,14.5215938978960
282,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,0.01,H,1.91558810008036e-15,0.0947090321944303
283,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,0.01,T,2.47212768805084e-13,21.1497403447979
284,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,0.01,H,2.20151029445936e-15,0.108845377221530
285,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,0.01,T,3.29445513447028e-13,28.1849804961206
286,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,0.01,H,2.48057350945976e-15,0.122642605870343
287,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,0.01,T,3.60991481946617e-13,30.8838258911881
288,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,0.01,H,2.70668763182689e-15,0.133821966242223
289,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,0.01,T,2.96716581548784e-13,25.3849292902050
290,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,0.01,H,2.79567817445854e-15,0.138221768144703
291,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,0.01,T,1.90171079203918e-13,16.2696650569214
292,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,0.01,H,2.63368435976215e-15,0.130212594663861
293,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,0.01,T,1.05762182238543e-13,9.04824901826986
294,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,0.01,H,2.16066753065821e-15,0.106826060735073
295,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,0.01,T,5.46276467553541e-14,4.67354720432758
296,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,0.01,H,1.49796535248604e-15,0.0740612498004084
297,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,0.01,T,2.69058024940067e-14,2.30186628007605
298,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.01,H,8.89313962323853e-16,0.0439687763173892
299,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,0.01,T,1.37290945187399e-14,1.17456224305905
300,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.01,H,2.28847162324554e-16,0.0113144852295183
301,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,0.01,T,4.38936622948599e-15,0.375522496190513
302,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,0.01,H,2.30061645160543e-16,0.0113745307549673
303,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,0.01,T,4.43200940508855e-15,0.379170738535887
304,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,0.01,H,2.31735285115448e-16,0.0114572775732234
305,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,0.01,T,4.49434144526442e-15,0.384503418038055
306,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,0.01,H,2.33868525572685e-16,0.0115627476057082
307,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,0.01,T,4.58473810157841e-15,0.392237103552440
308,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,0.01,H,2.36254781862722e-16,0.0116807270522227
309,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,0.01,T,4.70686139588797e-15,0.402685091240062
310,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,0.01,H,2.39230522567911e-16,0.0118278513333969
311,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,0.01,T,4.87676336444069e-15,0.417220677473446
312,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.01,H,2.42082769536307e-16,0.0119688699323038
313,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,0.01,T,5.09099159425127e-15,0.435548498713909
314,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,0.01,H,2.42193362058571e-16,0.0119743377626538
315,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,0.01,T,5.33653014459107e-15,0.456555005009786
316,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,0.01,H,2.35227734935046e-16,0.0116299485886614
317,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,0.01,T,5.53991819708750e-15,0.473955418913669
318,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,0.01,H,2.14971596871442e-16,0.0106284602040133
319,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,0.01,T,5.55620750787675e-15,0.475349014783549
320,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,0.01,H,1.77861068692153e-16,0.00879367003803909
321,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,0.01,T,5.19084589896757e-15,0.444091312368997
322,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,0.01,H,1.29693356722609e-16,0.00641219910310048
323,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,0.01,T,4.39759805541421e-15,0.376226751807191
324,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.01,H,8.41982825582896e-17,0.00416286666908937
325,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,0.01,T,3.39063905017314e-15,0.290078606621792
326,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,0.01,H,5.02510589168662e-17,0.00248447417091494
327,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,0.01,T,2.45245795954018e-15,0.209814603434598
328,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,0.01,H,2.86098973533005e-17,0.00141450852059449
329,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,0.01,T,1.72186769453053e-15,0.147310573088276
330,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,0.01,H,1.58841935312112e-17,0.000785334068669003
331,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,0.01,T,1.20067738114069e-15,0.102721291346482
332,"{'alpha': 'd', 'beta': 'd', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,0.01,H,8.70422065116731e-18,0.000430347376789533
