,Channel,B,T,Isotope,G,sigma
519,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,1.0,T,3.04090564499618e-12,26.0157940528583
520,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,1.0,H,1.64925353738560e-13,0.815411237741965
521,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,1.0,T,3.89531329060560e-12,33.3254892359163
522,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,1.0,H,1.54041147224160e-13,0.761598381776743
523,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,1.0,T,3.74856112030605e-12,32.0699835790389
524,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,1.0,H,1.11586188709058e-13,0.551695844135623
525,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,1.0,T,2.72239619067861e-12,23.2908570325173
526,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,1.0,H,6.66481141849115e-14,0.329516475476750
527,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,1.0,T,1.59152001512565e-12,13.6158966367938
528,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,1.0,H,3.56340291297330e-14,0.176179023659813
529,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,1.0,T,8.07447048044920e-13,6.90793420213188
530,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,1.0,H,1.81154886166706e-14,0.0895652042598362
531,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,1.0,T,3.74783865002477e-13,3.20638026447247
532,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,1.0,H,8.97960624434328e-15,0.0443962779291193
533,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,1.0,T,1.63728582306227e-13,1.40074358599529
534,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,1.0,H,4.38054234011979e-15,0.0216579402170052
535,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,1.0,T,6.78945251955031e-14,0.580856557555250
536,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,1.0,H,2.11629191688518e-15,0.0104632075799950
537,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,1.0,T,2.69290099194044e-14,0.230385173990324
538,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,1.0,H,9.99878931035329e-16,0.00494352443857762
539,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,1.0,T,1.02508359459304e-14,0.0876987542437535
540,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,1.0,H,4.59707110692171e-16,0.00227284850771034
541,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,1.0,T,3.77286004452806e-15,0.0322778676379560
542,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,1.0,H,2.06316803365431e-16,0.00102005565660848
543,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",3.1622776601683795,1.0,T,1.33906276477509e-15,0.0114560546031949
544,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,1.0,H,8.78933708079472e-17,0.000434555637779210
545,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",4.6415888336127775,1.0,T,4.55231749110194e-16,0.00389463430102191
546,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,1.0,H,3.55772316678346e-17,0.000175898210021052
547,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",6.812920690579608,1.0,T,1.45638988420189e-16,0.00124598207610977
548,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,1.0,H,1.39378835380727e-17,6.89106108288191e-5
549,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",10.0,1.0,T,4.46791533142830e-17,0.000382242590457597
550,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.001,1.0,H,6.40535641374447e-13,3.16688700864593
551,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.001,1.0,T,1.67204940567858e-11,143.048479836647
552,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0014677992676220691,1.0,H,6.40160245402241e-13,3.16503100477872
553,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0014677992676220691,1.0,T,1.67138123572773e-11,142.991316037888
554,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0021544346900318843,1.0,H,6.39366923267854e-13,3.16110872255307
555,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0021544346900318843,1.0,T,1.66994350358749e-11,142.868314052195
556,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0031622776601683794,1.0,H,6.37786575592710e-13,3.15329528923527
557,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.0031622776601683794,1.0,T,1.66689204213783e-11,142.607253033201
558,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.004641588833612777,1.0,H,6.34443172420868e-13,3.13676509265346
559,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.004641588833612777,1.0,T,1.66023816798716e-11,142.037995582409
560,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.006812920690579608,1.0,H,6.27789828815013e-13,3.10387014338221
561,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.006812920690579608,1.0,T,1.64616443078604e-11,140.833948198758
562,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01,1.0,H,6.14531394568552e-13,3.03831881343591
563,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01,1.0,T,1.61672508821453e-11,138.315330514411
564,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01467799267622069,1.0,H,5.89030643648934e-13,2.91223996382690
565,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.01467799267622069,1.0,T,1.55636823003510e-11,133.151633328813
566,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.021544346900318832,1.0,H,5.41261758610808e-13,2.67606471974504
567,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.021544346900318832,1.0,T,1.44054065410355e-11,123.242261868914
568,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.03162277660168379,1.0,H,4.61430519608272e-13,2.28136925340260
569,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.03162277660168379,1.0,T,1.24089630808310e-11,106.162132472488
570,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.046415888336127774,1.0,H,3.50942485515667e-13,1.73510282078398
571,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.046415888336127774,1.0,T,9.54173670470330e-12,81.6322128983623
572,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.06812920690579612,1.0,H,2.32596142705400e-13,1.14998394314842
573,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.06812920690579612,1.0,T,6.34971105740388e-12,54.3235451703021
574,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1,1.0,H,1.35664444706037e-13,0.670741703854002
575,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1,1.0,T,3.65309588451548e-12,31.2532519196328
576,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1467799267622069,1.0,H,7.28970601128782e-14,0.360412032880151
577,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.1467799267622069,1.0,T,1.87577764073818e-12,16.0477997305511
578,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.21544346900318823,1.0,H,3.69698202109479e-14,0.182783339092265
579,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.21544346900318823,1.0,T,8.90190074406704e-13,7.61582381938474
580,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.31622776601683794,1.0,H,1.82919437016103e-14,0.0904376199070058
581,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.31622776601683794,1.0,T,3.99682862402777e-13,3.41939811642548
582,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.46415888336127775,1.0,H,8.97326171492538e-15,0.0443649097951831
583,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.46415888336127775,1.0,T,1.71414616183761e-13,1.46649974477984
584,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.6812920690579608,1.0,H,4.36779495479630e-15,0.0215949155758025
585,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",0.6812920690579608,1.0,T,7.04310908337614e-14,0.602557582496643
586,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.0,1.0,H,2.11507894442580e-15,0.0104572104949379
587,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.0,1.0,T,2.77373779246503e-14,0.237300987237605
588,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.467799267622069,1.0,H,1.00024484124133e-15,0.00494533354364979
589,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",1.467799267622069,1.0,T,1.04866250460349e-14,0.0897159956133837
590,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",2.154434690031882,1.0,H,4.60559773623634e-16,0.00227706417813675
591,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",2.154434690031882,1.0,T,3.83677590698502e-15,0.0328246856285527
592,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",3.1622776601683795,1.0,H,2.06852212420535e-16,0.00102270278484209
593,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",3.1622776601683795,1.0,T,1.35690401933794e-15,0.0116086915010596
594,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",4.6415888336127775,1.0,H,8.81262440980443e-17,0.000435706991973157
595,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",4.6415888336127775,1.0,T,4.59942285282018e-16,0.00393493424887671
596,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",6.812920690579608,1.0,H,3.59239699948914e-17,0.000177612526965227
597,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",6.812920690579608,1.0,T,1.46769632419728e-16,0.00125565505017508
598,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",10.0,1.0,H,1.39724735191174e-17,6.90816279503094e-5
599,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'b', 'betaprime': 'd'}",10.0,1.0,T,4.49594642388647e-17,0.000384640728425699
600,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,10.0,H,2.57688408754588e-13,0.402887832828382
601,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.001,10.0,T,1.21546412423998e-12,3.28833674786870
602,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,10.0,H,2.57458712379258e-13,0.402528709671417
603,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0014677992676220691,10.0,T,1.21450822567027e-12,3.28575064406577
604,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,10.0,H,2.56964859004346e-13,0.401756585240539
605,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0021544346900318843,10.0,T,1.21245618839388e-12,3.28019902847353
606,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,10.0,H,2.55905560687932e-13,0.400100405185404
607,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.0031622776601683794,10.0,T,1.20807132085375e-12,3.26833613529618
608,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,10.0,H,2.53688556003718e-13,0.396634187139704
609,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.004641588833612777,10.0,T,1.19863635838675e-12,3.24281063176527
610,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,10.0,H,2.48834954105076e-13,0.389045731144316
611,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.006812920690579608,10.0,T,1.17862976943005e-12,3.18868447505376
612,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,10.0,H,2.39023067994811e-13,0.373705151604751
613,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01,10.0,T,1.13740294165852e-12,3.07714873322845
614,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,10.0,H,2.19627007429754e-13,0.343380012634662
615,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.01467799267622069,10.0,T,1.05552217525434e-12,2.85562715333081
616,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,10.0,H,1.85291881771465e-13,0.289698108845453
617,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.021544346900318832,10.0,T,9.06603862812965e-13,2.45274108745227
618,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,10.0,H,1.34029794055967e-13,0.209551425004411
619,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.03162277660168379,10.0,T,6.76287572413122e-13,1.82963958552339
620,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,10.0,H,7.66856705156046e-14,0.119895666833998
621,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.046415888336127774,10.0,T,4.03904624666939e-13,1.09273025294507
622,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,10.0,H,3.30395320064086e-14,0.0516562833076555
623,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.06812920690579612,10.0,T,1.81910500617976e-13,0.492143677526739
624,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,10.0,H,1.09268873615364e-14,0.0170838494052784
625,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1,10.0,T,6.21742409419508e-14,0.168207219927697
626,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,10.0,H,2.98549657836672e-15,0.00466773128130973
627,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.1467799267622069,10.0,T,1.72609217863281e-14,0.0466979833300811
628,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,10.0,H,7.30554015381909e-16,0.00114219853909533
629,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.21544346900318823,10.0,T,4.20471680403975e-15,0.0113755103958749
630,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,10.0,H,1.68944318508359e-16,0.000264139200833529
631,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.31622776601683794,10.0,T,9.49436787455186e-16,0.00256862199031954
632,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,10.0,H,3.81346976709019e-17,5.96224167569262e-5
633,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.46415888336127775,10.0,T,2.05774838887261e-16,0.000556706653043216
634,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,10.0,H,8.55812674195801e-18,1.33803656625541e-5
635,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",0.6812920690579608,10.0,T,4.32512160129989e-17,0.000117012555261130
636,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,10.0,H,1.92854413230436e-18,3.01521892169379e-6
637,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.0,10.0,T,8.81364659397410e-18,2.38445852902612e-5
638,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,10.0,H,4.45354407206044e-19,6.96297799450854e-7
639,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",1.467799267622069,10.0,T,1.73461750344053e-18,4.69286288776843e-6
640,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,10.0,H,1.04022542340832e-19,1.62636017861825e-7
641,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",2.154434690031882,10.0,T,3.30353233767325e-19,8.93743103321634e-7
642,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,10.0,H,2.52842297874108e-20,3.95311088807497e-8
643,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",3.1622776601683795,10.0,T,6.30245749285937e-20,1.70507727561345e-7
644,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,10.0,H,6.09931838145274e-21,9.53609507043866e-9
645,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",4.6415888336127775,10.0,T,2.90693192638891e-19,7.86446171998252e-7
646,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,10.0,H,1.44968618614897e-21,2.26653937847487e-9
647,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",6.812920690579608,10.0,T,2.40272807225048e-21,6.50038027248019e-9
648,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,10.0,H,3.26613310236393e-22,5.10649778040129e-10
649,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'a'}",10.0,10.0,T,3.39980451763362e-22,9.19788738141097e-10
650,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,10.0,H,1.99530116719282e-16,0.000311959147474050
651,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.001,10.0,T,8.29133379915502e-16,0.00224315116150842
652,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,10.0,H,4.29501071091071e-16,0.000671511600252642
653,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0014677992676220691,10.0,T,1.78491058035984e-15,0.00482892661001161
654,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,10.0,H,9.23543846474184e-16,0.00144393215289062
655,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0021544346900318843,10.0,T,3.83897248454469e-15,0.0103860196637879
656,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,10.0,H,1.98139566464127e-15,0.00309785065289111
657,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.0031622776601683794,10.0,T,8.24061020995525e-15,0.0222942831777959
658,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,10.0,H,4.23082649120065e-15,0.00661476596619477
659,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.004641588833612777,10.0,T,1.76156243439970e-14,0.0476576014970713
660,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,10.0,H,8.94259324364872e-15,0.0139814671106553
661,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.006812920690579608,10.0,T,3.73216526611385e-14,0.100970616482451
662,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,10.0,H,1.85017332082606e-14,0.0289268858924268
663,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01,10.0,T,7.75922435842756e-14,0.209919339320110
664,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,10.0,H,3.66390670287743e-14,0.0572840446468623
665,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.01467799267622069,10.0,T,1.55145870541244e-13,0.419734204577908
666,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,10.0,H,6.65588256200129e-14,0.104062659004532
667,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.021544346900318832,10.0,T,2.87130907725910e-13,0.776808707467525
668,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,10.0,H,1.03676219668160e-13,0.162094553107059
669,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.03162277660168379,10.0,T,4.61543526108047e-13,1.24866749036382
670,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,10.0,H,1.27720014732780e-13,0.199686280780694
671,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.046415888336127774,10.0,T,5.94358973634648e-13,1.60798859912911
672,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,10.0,H,1.18354687156618e-13,0.185043881655627
673,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.06812920690579612,10.0,T,5.78324243446308e-13,1.56460797483183
674,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,10.0,H,8.40792503212128e-14,0.131455299489273
675,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1,10.0,T,4.26828815182249e-13,1.15474973717606
676,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,10.0,H,4.94084042387630e-14,0.0772485072319320
677,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.1467799267622069,10.0,T,2.56066529055291e-13,0.692766623546556
678,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,10.0,H,2.59293375942654e-14,0.0405397149236076
679,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.21544346900318823,10.0,T,1.35045105302991e-13,0.365353261796436
680,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,10.0,H,1.28304237252330e-14,0.0200599694565693
681,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.31622776601683794,10.0,T,6.64186244754147e-14,0.179690045349521
682,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,10.0,H,6.17976614511933e-15,0.00966187265320292
683,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.46415888336127775,10.0,T,3.14331124733739e-14,0.0850396624505204
684,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,10.0,H,2.94764608458291e-15,0.00460855320851342
685,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",0.6812920690579608,10.0,T,1.45155188648117e-14,0.0392705248518857
686,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,10.0,H,1.40602157736488e-15,0.00219827111724673
687,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.0,10.0,T,6.59686074286907e-15,0.0178472561787153
688,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,10.0,H,6.75183834174602e-16,0.00105562897852509
689,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",1.467799267622069,10.0,T,2.94524383404726e-15,0.00796811138871518
690,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,10.0,H,3.27255627704456e-16,0.000511654021474850
691,"{'alpha': 'c', 'beta': 'c', 'alphaprime': 'a', 'betaprime': 'c'}",2.154434690031882,10.0,T,1.27855102606586e-15,0.00345901309564896
